Market Price,Rarity_Common,Rarity_Holo Rare,Rarity_Prism Rare,Rarity_Promo,Rarity_Rare,Rarity_Rare Ace,Rarity_Rare BREAK,Rarity_Secret Rare,Rarity_Shiny Holo Rare,Rarity_Ultra Rare,Rarity_Uncommon,Card Type_Item,Card Type_Pokemon,Card Type_Stadium,Card Type_Supporter,Card Type_Tool
5.36,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5.36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.34,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5.34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5.31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.31,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.29,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.29,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.28,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.27,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.27,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5.27,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5.26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5.26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.24,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.23,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5.21,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5.21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.19,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.19,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5.17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.15,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5.13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.12,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.09,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.09,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5.09,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.09,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.08,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.08,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.06,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.06,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.06,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.06,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.06,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.04,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.04,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.04,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.04,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.03,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.03,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5.03,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5.03,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.02,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.02,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.02,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.02,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.02,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.01,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.01,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.01,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.99,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.99,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.99,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.99,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.98,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.98,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.97,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.97,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.97,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.97,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.97,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.96,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.96,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.96,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.95,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.95,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.95,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.94,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.94,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.94,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.94,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.93,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.93,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.92,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.92,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.92,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.92,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.92,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.92,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.92,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.92,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.91,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.91,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.89,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.89,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.88,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.88,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.87,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.87,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.87,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.86,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.86,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.86,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.86,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.86,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.85,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.85,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.85,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.85,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.84,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.84,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.84,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.83,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.83,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.83,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.83,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.82,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.81,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.79,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.79,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.79,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.78,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.77,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.77,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.77,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.77,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.77,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.76,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.76,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.76,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.76,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.75,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.74,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.74,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.74,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.74,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.74,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.73,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.73,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.73,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.73,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.71,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.71,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.71,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.71,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.71,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.69,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.68,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.68,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.67,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.67,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.66,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.66,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.66,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.66,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.65,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.65,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.65,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.65,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.65,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.65,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.64,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.64,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.63,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.63,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.63,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.63,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.63,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.63,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.62,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.59,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.59,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.58,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.56,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.56,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.56,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.56,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.56,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.56,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.55,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.55,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.55,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.55,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.54,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.54,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.53,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.53,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.53,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.53,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.53,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.52,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.52,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.52,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.52,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.51,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.51,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.51,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.51,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.51,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.51,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.51,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.49,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.48,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.48,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.47,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.47,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.47,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.47,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.46,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.46,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.46,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.44,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.44,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.43,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.43,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.43,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.42,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.42,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.41,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.41,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.41,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.39,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.39,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4.38,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
